# 	   	 Pokémon 	Exp. 	HP 	Attack 	Defense 	Sp. Attack 	Sp. Defense 	Speed 	Total EVs 
628 	 	Braviary 	 179 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
629 	 	Vullaby 	 74 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
630 	 	Mandibuzz 	 179 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
631 	 	Heatmor 	 169 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
632 	 	Durant 	 169 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
633 	 	Deino 	 60 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
634 	 	Zweilous 	 147 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
635 	 	Hydreigon 	 270 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
636 	 	Larvesta 	 72 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
637 	 	Volcarona 	 248 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
638 	 	Cobalion 	 261 	 0 	 0 	 3 	 0 	 0 	 0 	 3 
639 	 	Terrakion 	 261 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
640 	 	Virizion 	 261 	 0 	 0 	 0 	 0 	 3 	 0 	 3 
641 	 	Tornadus 	 261 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
642 	 	Thundurus 	 261 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
643 	 	Reshiram 	 306 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
644 	 	Zekrom 	 306 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
645 	 	Landorus 	 270 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
646 	 	Kyurem 	 297 	 1 	 1 	 0 	 1 	 0 	 0 	 3 
647 	 	Keldeo 	 261 	 0 	 0 	 0 	 1 	 1 	 1 	 3 
648 	 	Meloetta (Aria Forme) 	 270 	 0 	 0 	 0 	 1 	 1 	 1 	 3 
648 	 	Meloetta (Pirouette Forme) 	 270 	 0 	 1 	 1 	 0 	 0 	 1 	 3 
649 	 	Genesect 	 270 	 0 	 1 	 0 	 1 	 0 	 1 	 3
